0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,1.248802952367431639e-16
4.166666666666666435e-02,3.328870783818304360e-16
6.250000000000000000e-02,-5.832024725755654190e-16
8.333333333333332871e-02,-7.490389484185586423e-16
1.041666666666666574e-01,1.207951490265594048e-15
1.250000000000000000e-01,-8.378587089102107293e-17
1.458333333333333148e-01,-2.164615875419789581e-15
1.666666666666666574e-01,2.749240183902152185e-15
1.875000000000000000e-01,4.981311354105791881e-16
2.083333333333333148e-01,-4.329923241839660085e-15
2.291666666666666574e-01,3.999219265733383142e-15
2.500000000000000000e-01,2.620531949614710522e-15
2.708333333333333148e-01,-7.662082034568556669e-15
2.916666666666666297e-01,3.875901559029933254e-15
3.125000000000000000e-01,6.825293756919672732e-15
3.333333333333333148e-01,-1.328479228417624526e-14
3.541666666666666297e-01,2.339386489502344906e-15
3.750000000000000000e-01,1.644363701935001850e-14
3.958333333333333148e-01,-1.924464172950700369e-14
4.166666666666666297e-01,-4.151744777528399209e-15
4.375000000000000000e-01,3.243541041228775634e-14
4.583333333333333148e-01,-2.579844405870312573e-14
4.791666666666666297e-01,-2.189655094678374253e-14
5.000000000000000000e-01,5.960792556530854072e-14
5.208333333333332593e-01,-2.195621452849548472e-14
5.416666666666666297e-01,-6.292812948420139009e-14
5.625000000000000000e-01,1.001943135358841685e-13
5.833333333333332593e-01,1.955942039559739978e-14
6.041666666666666297e-01,-1.543182993900132883e-13
6.250000000000000000e-01,1.430223980181520962e-13
6.458333333333332593e-01,2.712894019435975735e-13
6.666666666666666297e-01,-2.581283231166768314e-13
6.875000000000000000e-01,-1.251259370982263711e-13
7.083333333333332593e-01,1.399802139898855457e-12
7.291666666666666297e-01,1.277686238003541584e-12
7.500000000000000000e-01,-2.307631926945541153e-12
7.708333333333332593e-01,2.867992834214820494e-12
7.916666666666666297e-01,1.843711368512541295e-11
8.125000000000000000e-01,-1.710373804069416688e-12
8.333333333333332593e-01,-2.196825031539856244e-11
8.541666666666666297e-01,1.094237510947589634e-10
8.750000000000000000e-01,1.443669484710635493e-10
8.958333333333332593e-01,-2.215644640255577616e-10
9.166666666666666297e-01,2.503133966206122186e-10
9.375000000000000000e-01,1.665645544252317481e-09
9.583333333333332593e-01,-3.277958235377636297e-10
9.791666666666666297e-01,-1.790273841762032643e-09
1.000000000000000000e+00,1.031491021985953238e-08
1.020833333333333259e+00,1.127832804683953114e-08
1.041666666666666519e+00,-2.027184242121150547e-08
1.062500000000000000e+00,2.925256023266422358e-08
1.083333333333333259e+00,1.386377303579410361e-07
1.104166666666666519e+00,-5.776203272687754011e-08
1.125000000000000000e+00,-1.021727103073552401e-07
1.145833333333333259e+00,9.240946137170303468e-07
1.166666666666666519e+00,6.503898665567748000e-07
1.187500000000000000e+00,-1.678183832707746095e-06
1.208333333333333259e+00,3.417084327941067444e-06
1.229166666666666519e+00,1.038083426004305381e-05
1.250000000000000000e+00,-8.931545587999386476e-06
1.270833333333333259e+00,3.755898447811102538e-06
1.291666666666666519e+00,8.393661622998415891e-05
1.312500000000000000e+00,5.721773563778383392e-06
1.333333333333333259e+00,-1.083210057913543026e-04
1.354166666666666519e+00,4.453740932790502369e-04
1.375000000000000000e+00,6.150357000184595354e-04
1.395833333333333259e+00,-9.317006619294658162e-04
1.416666666666666519e+00,1.101972736004657501e-03
1.437500000000000000e+00,6.529649374761657687e-03
1.458333333333333259e+00,-2.258159473291384851e-03
1.479166666666666519e+00,-5.363658220756617294e-03
1.500000000000000000e+00,1.300165526065722756e-02
1.520833333333333259e+00,3.352475609102803511e-03
1.541666666666666519e+00,-1.913920993229742407e-02
1.562500000000000000e+00,2.164485496613048274e-02
1.583333333333333259e+00,9.053486109358931111e-03
1.604166666666666519e+00,-3.809404188197592495e-02
1.625000000000000000e+00,2.115760289398887009e-02
1.645833333333333259e+00,4.388342029140239464e-02
1.666666666666666519e+00,-7.033630448717215211e-02
1.687500000000000000e+00,-4.693334893074069085e-03
1.708333333333333259e+00,1.009543895823279969e-01
1.729166666666666519e+00,-6.993025964047082377e-02
1.750000000000000000e+00,-1.039312259494011570e-01
1.770833333333333259e+00,1.505423863391161521e-01
1.791666666666666519e+00,4.050986569987487240e-03
1.812500000000000000e+00,-2.240772191409041714e-01
1.833333333333333259e+00,1.646085413832008015e-01
1.854166666666666519e+00,1.538282583600505682e-01
1.875000000000000000e+00,-3.478460222269247892e-01
1.895833333333333259e+00,-1.241722771574144540e-01
1.916666666666666519e+00,4.583967094717292801e-01
1.937500000000000000e+00,2.241855881733333111e-01
1.958333333333333259e+00,-4.899148149906352723e-01
1.979166666666666519e+00,-3.370700014879277062e-01
2.000000000000000000e+00,4.261254088845847221e-01
2.020833333333333037e+00,2.909873661072019391e-01
2.041666666666666519e+00,-4.649311975700127775e-01
2.062500000000000000e+00,-3.055948072398941839e-01
2.083333333333333037e+00,4.512391446886900859e-01
2.104166666666666519e+00,2.973107453280294799e-01
2.125000000000000000e+00,-4.415299816313819070e-01
2.145833333333333037e+00,-2.530133538565915163e-01
2.166666666666666519e+00,4.951861431188497864e-01
2.187500000000000000e+00,3.171461998616616484e-01
2.208333333333333037e+00,-4.163548972693558170e-01
